,Name,Description,Also known as,Scientific name,Substitutions
563,sage,Sage is often combined with other strong herbs to flavor meat dishes and poultry stuffings.  Use it sparingly; a little goes a long way.  Dried sage is an excellent substitute for fresh.,"common sage, culinary sage, garden sage",Salvia officinalis,"['poultry seasoning', 'rosemary', 'thyme', 'bay leaf', 'herbes de Provence']"
564,sake,"This is a Japanese rice wine, or more correctly, beer.  It's usually served warm in tiny porcelain cups, but some trendy American restaurants served it chilled like white wine.  Sake doesn't age well in the bottle and should be consumed within a year of bottling.","rice wine, saké, saki",,"['Shaoxing wine', 'dry vermouth', 'white wine', 'sherry']"
565,salsa,,,,"['enchilada sauce', 'salsa verde']"
566,salsa verde,,,,"['chile verde sauce', 'enchilada sauce', 'taco sauce', 'recaito']"
567,Salt,"Most recipes that call for salt are referring to table salt, which has additives like iodine (to prevent a thyroid disease), and an anti-caking agent so the salt won't get lumpy in humid weather.  Salt connoisseurs, though, often prefer to use Kosher salt for cooking, and sea salt for table use.  They claim that both have a softer flavor than table salt.   Exotic salts include the expensive French and Hawaiian sea salts, the smoky, sulfuric Indian black salt, and the intensely salty Korean bamboo salt. Specialized salts include pickling salt, which is free of the additives that turn pickles dark and the pickling liquid cloudy, and rock salt, used primarily to de-ice driveways and make ice cream.
Tips: Adding salt to water will raise the temperature at which it boils and lower the temperature at which it freezes.
Though we need some salt in our diet, most Americans consume much more than necessary.  Too much salt can lead to high blood pressure.
Salt is a terrific flavor enhancer, helping to reduce bitterness and acidity, and bringing out other flavors in the food. 
Adding salt to bread dough controls the action of the yeast and improves the flavor.  Bread made without salt will have a coarser texture and a blander flavor than bread made with salt.  
Try sprinkling salt on citrus fruit, melons, tomatoes, and even wine to enhance flavor.
Adding a little salt balances the flavor of sweets like cakes, cookies, and candies.
Boiling eggs in salted water makes them easier to peel.
Adding a pinch of salt (preferably non-iodized) to cream or egg whites before they're whipped increases their volume and serves as a stabilizer.  
Salt is a mineral, so it can be stored indefinitely without going stale.  It won't taste any fresher if you grind it with a salt mill.
Salt has been used for millennia as a preservative for meats, fish, cheese, and other foods.  It works by absorbing moisture from the cells of bacteria and mold through osmosis, which kills them or leaves them unable to reproduce.
Salting slices of eggplants helps draw out the bitter juices.  
Sprinkling salt on meat before broiling or grilling it draws moisture from the center, making it browner on the outside, but less juicy on the inside.",sodium chloride,,"['lemon zest', 'Pepper', 'soy sauce', 'hatcho miso', 'salt substitute', 'marinades', 'kelp powder']"
568,salt substitute,"Some salt substitutes are herbal blends, which enhance the flavor of food without salt.  You can buy these in the spice section of your supermarket or make your own--the Internet abounds with recipes for homemade salt substitutes.  Other commercial salt substitutes, like No Salt®, Salt Substitute®, Cardia®, and Lite Salt®, replace some or all of the sodium chloride (ordinary salt) with potassium chloride, which has a slightly bitter taste.  These substitutes are sometimes recommended for people on sodium-restricted diets.  It's recommended that you consult a physician before using these products, especially if you have diabetes or kidney disease, or if you're taking diuretics or potassium supplements, or if you're on a potassium restricted diet.  Look for them in the spice section of your supermarket, or in pharmacies.",,,['Salt']
569,sambal bajak,,sambal badjak,,"['chili garlic sauce', 'chili sauce']"
570,sambal blachan,To make your own:  See the recipe for Sambal Blachan on Recipecottage.com,,,[]
571,sambal dabo lilang,,,,[]
572,sambal manis,"This Indonesian sauce is used for dipping and stir fries.  It's fairly spicy, but milder than sambal oelek.",,,"['sambal oelek', 'soy sauce']"
573,sambal oelek,,sambal ulek,,"['chile paste', 'harissa', 'hot pepper sauce', 'red pepper flakes', 'chili powder', 'jalapeno pepper ']"
574,Sangiovese,"This is the red grape variety that's often blended with Cabernet Sauvignon to make Italian Chianti.  California Sangiovesi are hearty and good with Italian food.   The quality of this wine varies tremendously, but a good Sangiovese is sublime.",,,"['Chianti', 'Zinfandel', 'Cabernet Sauvignon', 'Merlot']"
575,satay sauce,,,,"['sesame paste', 'almond paste']"
576,sate sauce,This is a spicy red sauce from Vietnam.,sot sa te,,['Sriracha']
577,Sauternes,"Sauternes is a district in France that produces exquisite and expensive white dessert wines.  The district includes the commune Barsac, which produces some of the best Sauternes.  Sauternes are sweet and are delicious with blue cheese, pâté de foie gras, and light desserts, though they should never be served with chocolate.  Don't confuse Sauternes with Sauterne, which is a cheap domestic imitation.",,,['Dessert Wine']
578,Sauvignon blanc,"This light white wine is often described as having a ""grassy"" flavor.  It's terrific with seafood, poultry, and other delicately flavored dishes.","blanc fume, blanc fumé",,"['Chardonnay', 'Pinot blanc', 'Chablis', 'Muscadet', 'Gewürztraminer']"
579,savory,"This herb has a strong, peppery flavor, and it's often used in Mediterranean countries to flavor beans, mushrooms, vegetables, and meats.  There are two varieties:  winter savory and the milder summer savory.  Winter savory is best suited to slowly cooked dishes like stews.","summer savory, winter savory",Satureja,"['winter savory', 'summer savory', 'thyme', 'thyme', 'mint']"
580,schnapps,"In the United States, schnapps are flavored liqueurs based on neutral spirits. The flavorings vary widely, and include peppermint schnapps, root beer schnapps, peach schnapps, and cinnamon schnapps. These flavored schnapps can be sweet or dry, but most are sweeter and lighter than a typical liqueur. In Germany and Scandinavia, schnapps refers to any spirit that's dry and potent, like kirsch and aquavit.",schnaps,,[]
581,screwpine leaf,These sword-shaped leaves are about two feet long. Look for plastic bags of folded leaves among the frozen foods in Asian markets.,"bai toey, bai touy, daun pandan, kewra, pandan leaf, pandanus leaf, rampe leaf, screw pine leaf",Pandanus amaryllifolius,"['vanilla extract', 'food coloring']"
582,sea salt,"This salt comes from evaporated sea water, and contains minute amounts of magnesium, calcium, and other minerals.  Since the government requires that salt sold for table use in the United States contain at least 97.5% pure salt, these minerals don't amount to much, though some pricey French sea salts have higher concentrations.

While tossing a teaspoon of sea salt into a half gallon of marinara sauce isn't going to have an appreciable effect on its nutritional value, some gourmets say that they can taste the difference and that sea salt has a cleaner, saltier flavor compared to table salt.   Don't use sea salt for canning or pickling--the trace minerals may discolor the food.  It's also not the best choice for baking--the grains are too large.",bay salt,,"['kosher salt', 'table salt']"
583,seasoned rice vinegar,"Accomplished Asian cooks who find this in your pantry are likely to purse their lips, just as Italian cooks would over a packet of spaghetti sauce mix. So keep it well hidden. It's lightly flavored with sugar and salt, and saves time when making sushi. You can also use it to dress salads, vegetables, and other dishes.","seasoned rice wine vinegar, sushi vinegar",,['Salt']
584,seasoned salt,,,,['onion powder']
585,seeds,"The category ""seeds"" includes not just the familiar sunflower and pumpkin seeds, but also legumes, nuts, and grains, as well as many spices.",,,[]
586,semi-sweet chocolate,"Americans like this best for their cookies and brownies.   It's available in bars, chunks, and chips.  Mint-flavored semi-sweet chips are also available.","chocolate, semi-sweet, semisweet chocolate",,"['bittersweet chocolate', 'sugar', 'cocoa', 'peanut butter chips', 'white chocolate', 'milk chocolate']"
587,Sémillon,"This is a grape variety that's sometimes developed into a dry white wine, sometimes into a excellent dessert wine.",Semillon,,"['Sauternes', 'Muscat']"
588,sesame butter,"This is a paste made from toasted black (i.e., unhulled) sesame seeds. It's similar to sesame paste, but thicker and darker. Once you've opened it, store it in the refrigerator unless you plan to use it up within a week or so.",tahini,Sesamum indicum,"['peanut oil', 'sesame paste', 'peanut butter', 'peanut butter']"
589,sesame leaf,This comes from the same plant that gives us sesame seeds.  Koreans use them to wrap packets of meat or as a fresh herb.,,Sesamum indicum,['romaine lettuce']
590,sesame paste,"This is a paste made from ordinary white sesame seeds. It's used in the Middle East to make hummus, baba ghanouj, and sauces. The oil tends to rise to the top, so stir before using. Once you've opened it, store it in the refrigerator unless you plan to use it up within a week or so.","sesame seed paste, tahina, tahini",Sesamum indicum,"['peanut oil', 'sesame butter', 'sesame oil', 'sesame seed', 'sesame oil', 'peanut butter']"
591,sesame salt,,"goma shio, gomashio, gomasio",,['Salt']
592,sesame seed,"These nutritious seeds have a mild, nutty flavor.  They're commonly used in baked goods, Asian stir-fries, and Middle-Eastern candies.  European recipes for sesame seeds are usually referring to white sesame seeds, but Indian and Asian recipes sometimes intend for you to use the more pungent black sesame seeds.   Substitutes:  pumpkin seeds","benne seed, goma",Sesamum indicum,['pumpkin seeds']
593,Shaoxing wine,"Chinese rice wine varies in quality, so cookbooks often specify Shaoxing rice wine, which is quite good.  The Chinese drink it from small porcelain cups, in the same way that the Japanese drink their sake.   Shaoxing cooking wine may be salted.","Chinese rice wine, Hsao Shing wine, Shao hsing wine, Shaohsing wine",,"['sake', 'sherry']"
594,sherry,"This fortified Spanish wine is typically served in small glasses before dinner, but many cooks also keep a bottle handy in the kitchen to perk up sauces, soups, and desserts.  There are two categories of sherry:  fino and oloroso.  Fino sherry = Palma sherry is dry, fruity, and expensive.  Examples of fino include the exquisite Manzanilla and the potent and nutty Amontillado.  Oloroso sherry is more heavily fortified than fino.  Examples include Amoroso and cream sherry, both of which are sweetened and especially popular in Britain.  Once bottled, sherry doesn't age well, so you should plan to use it no more than a year or two after you buy it.   Once opened, fino sherries should be consumed within a few days and stored in the refrigerator.  Oloroso sherries can be stored a bit longer, say a week.   Cooking sherry usually has added salt, and is shunned by more experienced cooks.","Amontillado, Amoroso, Cooking sherry, cream sherry, Fino sherry, Manzanilla, Oloroso sherry, Palma sherry, sack",,"['port', 'Madeira', 'mirin', 'sugar', 'white wine', 'dry vermouth', 'Muscat', 'vanilla extract', 'coffee']"
595,sherry vinegar,"Sherry vinegar is Spain's answer to balsamic vinegar. It's assertive yet smooth, and great for deglazing pans and perking up sauces, especially those that will accompany hearty meats like duck, beef, or game. The most expensive sherry vinegars are aged for a long time in wood casks.","Jerez vinegar, sherry wine vinegar, vinagre de Jeréz, vinagre de Xeres, Xeres vinegar",,"['balsamic vinegar', 'sugar', 'rice vinegar']"
596,shichimi togarashi,Shichimi togarashi is a mix of seven spices that's often sprinkled on soups and noodles.,,,"['Szechwan peppercorn', 'nanami togarashi']"
597,shiso,The Japanese mostly use this pungent herb to flavor pickled plums.  It comes in two colors:  red and green.,"beefsteak plant, perilla","Perilla frutescens, crispa",['mint']
598,shrimp paste,Look for this in Southeast Asian markets.,"balachan, belacan, blacan, blachan, kapi, mam tom, terasi, trasi, trassi (Indonesia)",Caridea,"['anchovy paste', 'water']"
599,silken tofu,"This Japanese tofu is soft and creamy and it's the preferred tofu for shakes, dips, custards, puddings, and dressings.  It's available either fresh in tubs or in aseptic packages that don't need refrigeration.  When working with silken tofu, it's a good idea to make a dish ahead of time so as to allow the tofu to absorb other flavors.  Don't freeze it.",kinu-goshi,Glycine max,"['soft tofu', 'sour cream', 'mayonnaise', 'yogurt']"
600,simple syrup,"This is a mixture of sugar and water that's brought to a boil and simmered for about five minutes so that the sugar dissolves and the mixture becomes syrupy. When it cools, it's used to make mixed drinks, liqueurs, baked goods, sorbets, sauces, and many other things. The thickness of the syrup depends upon the ratio of sugar to water used. Many simple syrup recipes call for equal parts sugar and water. For a thinner syrup, combine two parts water with one part sugar. Rock candy syrup, a heavy syrup used to make some liqueurs and mixed drinks, is made with two parts sugar and one part water.","Rock candy syrup, sugar syrup",,['sugar']
601,snowflakes,,,,['sprinkles']
602,sorghum molasses,"This is made from sorghum cane juice, and Southerners sometimes use it instead of molasses to make things like barbecue sauce, baked beans, and gingerbread. Look for it in health food stores.",sorghum syrup,,"['golden syrup', 'molasses']"
603,sour cherry syrup,To make your own: See the Sour Cherry Syrup recipe on RecipeSource.com.,morello cherry syrup,,[]
604,soy sauce,"Soy sauce is made from soybeans that have been fermented and salted. It's used throughout Asian, with different regions producing quite different variations. Japanese soy sauce = shoyu is sweeter and less salty than Chinese soy sauce. Chinese soy sauce comes in light and dark versions. Lite soy sauce has 1/3 less sodium.",,,"['tamari', ""Maggi's seasoning sauce"", 'water', 'kecap manis', 'Worcestershire sauce']"
605,spaghetti sauce seasoning mix,See the RecipeSource.com posting Homemade Spaghetti Seasoning Mix,,,[]
606,Spanish brandy,This sweet and heavy brandy is based on sherry.,,,"['cognac', 'Armagnac']"
607,sparkling sugar,,,,"['jimmies', 'nonpareils']"
608,sparkling wine,"When first opened, sparkling wine becomes effervescent as bubbles of carbon dioxide gas escape from the liquid.   It was first produced by Dom Pérignon in the 17th century, who cried out after sampling it, ""Come quickly.  I am drinking stars!""   Champagne is perhaps the finest example of sparkling wine, and is named for the region in France where it's produced.  The brand Dom Pérignon is considered to be the finest champagne.  Sparkling wine and champagne are rated by their relative sweetness.  The driest is brut, followed by extra dry, sec, and the sweetest of all, demi-sec.  Sparkling wines are used to toast special occasions like weddings and the New Year, but they're also served before meals.  They're especially nice with caviar.","bubbly, Champagne",,"['grape juice', 'Chardonnay', 'Chablis', 'soda water']"
609,spearmint,,,Mentha spicata,['yerba buena']
610,Spike,,,,"['seasoned salt', 'parsley']"
611,sprinkles,These are small candies that are sprinkled on cakes and cookies.,,,"['nonpareils', 'dragees', 'snowflakes', 'jimmies']"
612,spumante,"This is Italian sparkling wine. Asti spumante is a well-known sparkling wine produced in Asti, Italy.",,,['sparkling wine']
613,spun honey,This is honey that's blended with pieces of the comb so that it spreads more easily. It's more popular in Europe than in America,"cream honey, creamed honey, crème honey, honey, spun, whipped honey",,['liquid honey']
614,squash seeds,"The seeds of various squashes, like pumpkin and acorn squash, make terrific snacks.  To prepare, wash the seeds, then blot them dry, and mix them with salt and butter.  Spread the seeds on a baking tray and bake them in a preheated 325° oven for about 15 minutes.",,,"['pumpkin seeds', 'sesame seed', 'sunflower seeds']"
615,Sriracha,This is a hot sauce used as a condiment by Thais and Vietnamese.,,,['Tabasco sauce']
616,star anise,"Asian cooks use star anise to give a licorice flavor to savory dishes, particularly those with pork and poultry.  It's available whole or ground.  Use it sparingly--a little goes a long way.","anise, badian, Chinese anise, Chinese star anise, whole anise",Illicium verum,"['allspice', 'Chinese five-spice powder', 'anise extract']"
617,strawberry preserves,,,Fragaria ananassa,"['raspberry preserves', 'apricot jam']"
618,sucanat,This is pure dried sugar cane juice. The dark color is due to the retention of molasses.,"dehydrated sugar cane juice, granulated sugar cane juice, unrefined natural sugar",,"['sugar', 'dark brown sugar', 'turbinado sugar']"
619,sucralose,An artifical sweetner. A popular brand is Splenda.,Splenda,,"['acesulfame K', 'advantame', 'aspartame', 'saccarin', 'Neotame']"
620,sugar,"Varieties:By crystal size:Regular sugar = fine granulated sugar = table sugar = standard granulated sugar = extra-fine granulated sugar is the standard table sugar we're all familiar with.Superfine sugar = ultrafine sugar = bar sugar = instant dissolving sugar = berry sugar = castor sugar = caster sugar dissolves more quickly, and is recommended for sweetening beverages, and for making meringues, cakes, soufflés, and mousses. To make your own, grind standard granulated sugar in a food processor or blender for about a minute.Baker's special has a grain size between standard granulated and superfine. Bakers use it in cakes because the fine granules improve the texture.Sanding sugar has larger granules that sparkle when sprinkled on baked goods and candies.Coarse sugar has a larger grain size than regular granulated sugar. It tends not to change color or break down at high temperatures. It's similar to (and often mistaken for) sanding sugar.By source:Beet sugar is derived from sugar beets, while cane sugar is derived from sugar cane. Both beet and cane sugars are 99.95% sucrose, but many bakers claim that the remaining .05% of trace minerals and proteins makes a difference, and that cane sugar performs better.Some cane sugar is processed using a by-product of animal bones, so some vegetarians prefer beet sugar to cane. Some manufacturers don't specify whether their product is beet sugar or cane sugar.","bar sugar, berry sugar, caster sugar, castor sugar, extra-fine granulated sugar, fine granulated sugar, granulated sugar, instant dissolving sugar, refined sugar, Regular sugar, standard granulated sugar, sucrose, sugar, Superfine sugar, table sugar, ultrafine sugar, white sugar",,"['sugar', 'turbinado sugar', 'date sugar', 'sucanat', 'Light brown sugar', 'honey', 'powdered sugar', 'fructose', 'sweetners, artifical', 'sugar', 'maple syrup', 'maple sugar', 'barley malt syrup', 'corn syrup', 'molasses', 'brown rice syrup', 'fruit juices']"
621,sugar cane,These are fun to chew on. They're available in the produce section either peeled (left) or unpeeled.,,,[]
622,sugar cubes,,,,"['sugar', 'zucker hut']"
623,sumac berries,Look for this in Middle Eastern markets. Crushed dried sumac is called somagh.,"ghora angur, somagh",,"['Salt', 'lemon juice', 'vinegar']"
624,summer savory,Summer savory is milder than winter savory.,,Satureja hortensis,"['savory', 'winter savory', 'thyme', 'sage', 'thyme']"
625,sunflower butter,,,,['sesame paste']
626,sunflower seeds,"Sunflower seeds are nutritious snacks. They're often sold in their shells, which you're supposed to crack open in your teeth and spit out after you've eaten the kernel within. Shelled sunflower seeds are also available for the more fastidious, and for cooks who want to add the seeds to breads, salads, casseroles, and trail mixes.",,Helianthus,"['pumpkin seeds', 'peanut', 'pine nut']"
627,Svanetian salt,"Svanetian salt is a spice blend that includes salt, coriander, garlic, fenugreek, caraway, pepper and chili.",,,['onion salt']
628,Swedish light syrup,,ljus sirap,,['golden syrup']
629,sweet and sour sauce,,,,['plum sauce']
630,sweet Asian basil,"This has a pleasant anise flavor, and is the most commonly used basil in Thailand.","bai horapa, bai horapha, sweet basil","Ocimum basilicum, thyrsiflora","['holy basil', 'basil', 'mint']"
631,sweet basil,"This is widely used throughout the Mediterranean region to make tomato sauces, pesto, and other dishes.","Genovese basil, Italian basil",Ocimum basilicum,"['sweet Asian basil', 'oregano', 'thyme', 'tarragon', 'summer savory', 'celery leaves', 'mint', 'cilantro']"
632,sweet bean sauce,This brown sauce is made from sweetened fermented soybeans.  Taiwanese cooks use it as a marinade or a condiment for meats.,,,['hoisin sauce']
633,sweet chocolate,"This is similar to semi-sweet chocolate, only it has a bit more sugar.  It can be used interchangeably with bittersweet and semi-sweet chocolate in most recipes.   Baker's Chocolate calls its sweet chocolate German chocolate.","cholocate, sweet, German chocolate, sweet baking chocolate, sweet dark chocolate",,"['semi-sweet chocolate', 'bittersweet chocolate', 'unsweetened chocolate', 'cocoa']"
634,sweet vermouth,"This comes as either red vermouth (rosso) or sweet white vermouth (bianco).  It's used to make many cocktails, including Manhattans and Negronis.  If you're planning to make martinis, you probably want dry vermouth.","bianco, Italian vermouth, red vermouth, rosso, sweet white vermouth",,"['dry vermouth', 'Punt è Mes', 'sherry', 'white wine', 'Madeira', 'grape juice', 'sake']"
635,"sweetners, artifical","This includes: Acesulfame K, Advantame, Aspartame, Saccharin and Sucralose.","Acesulfame K, Advantame, Aspartame, Saccharin, Sucralose",,"['acesulfame K', 'advantame', 'aspartame', 'saccarin', 'sucralose']"
636,Syrah,"This wine is called Syrah in Europe and America, and Shiraz in Australia.  It's a dry red wine that's especially good with barbecued meats, sausages, strong cheeses, and spicy foods.  Don't confuse Syrah with Petite Syrah.",,,"['Zinfandel', 'Bordeaux wine (red)', 'Pinot Noir', 'Merlot', 'Barbera', 'Cabernet Sauvignon']"
637,Szechuan pepper salt,Szechuan pepper salt is a mixture of Szechuan peppercorns and salt ground together to make a fine powder. See the Chinese Salt Recipe posted on RecipeSource.com.,Sichuan pepper salt,,[]
638,Szechwan peppercorn,"These aren't true peppercorns, but rather dried flower buds.  You're most likely to encounter them as part of a mixture, like the Chinese five-spice powder or the Japanese shichimi togarashi.  Toast Szechwan peppercorns briefly in a hot pan before using.","anise pepper, brown peppercorn, Chinese aromatic pepper, Chinese pepper, fagara pepper, flower pepper, Japan pepper, Japanese pepper, sancho, Sichuan peppercorn, Szechuan peppercorn, wild pepper",Zanthoxylum bungeanum,"['lemon pepper', 'black pepper', 'black pepper', 'black pepper']"
639,table salt,"Varieties include iodized salt, which contains the flavorless additive potassium iodide to prevent goiter (an enlargement of the thyroid gland), and non-iodized salt.  Some recipes call for non-iodized salt, since iodine can impart a bitter taste and adversely react with certain foods.  For example, iodine darkens pickles and inhibits the bacterial fermentation  needed to make sauerkraut.   Table salt also contains small amounts of calcium silicate, an anti-caking agent, and dextrose, a stabilizer.  The anti-caking agent in both iodized and non-iodized salt doesn't dissolve in water, so if you pickle or can with it, it will turn the liquid cloudy or else settle on the bottom of the jar.  The preserved food will taste the same, mind you, but it won't look as appealing.  This is more of a problem for pickles, which are immersed in lots of liquid, than for other canned goods. To prevent the cloudiness, use pickling salt, which contains no additives.","cooking salt, granular salt",,"['kosher salt', 'sea salt']"
640,table wine,"Table wines are intended to be served with meals, and they're often classified by color: red, white or rosé.",still wine,,"['red wine', 'white wine', 'blush Wine']"
641,taco sauce,,,,['enchilada sauce']
642,taco seasoning,,,,['oregano']
643,Tajín,"Tajín is a Mexican dried spice mix with salt, chilis and dehydrated lime juice. It is often sprinkled on fruit. Tajín is also the name of the company. Tajín is its most popular product.",,,[]
644,tamari,"Tamari is a type of soy sauce made only from soybeans, no wheat. It is less salty and thicker than traditional soy sauce. It is often gluten free.","tamari shoyu, wheat-free soy sauce",,['soy sauce']
645,tamarind juice,,"tamarind nectar, tamarind sauce, tamarind water",Tamarindus indica,"['lime juice', 'water', 'lime juice', 'lemon juice', 'malt vinegar']"
646,tamarind paste,,tamarind concentrate,Tamarindus indica,"['dates', 'lime juice', 'lemon juice']"
647,tandoori seasoning,See the Tandoori Rub posting on RecipeSource.com,,,[]
648,tapenade,See the recipe for Tapenade posted on About.com.,,,['olive butter']
649,tarragon,"The French are especially fond of this aromatic, anise-like herb.  They often use it to flavor delicately flavored foods like eggs, fish, cheese, and chicken, and it's an indispensable ingredient in sauce béarnaise and in the herb mixture the French call fines herbes.  Use it sparingly--a little goes a long way.  Frozen tarragon is an excellent substitute for fresh, but use the dried version only in a pinch.",estragon,"Artemisia dracunculus, sativa","['dill leaf', 'basil', 'marjoram', 'chervil', 'parsley', 'angelica', 'fennel seed', 'anise seed']"
650,tarragon vinegar,"This popular herb vinegar is used to make Béarnaise sauce and vinaigrettes. It's easy to make at home. Just put one or two sprigs of clean, fresh tarragon in a bottle of warm white wine vinegar, tightly seal the bottle, and let it stand for at least a few days.The sprigs will eventually become bitter, so remove or replace them after a few weeks. Make sure that the vinegar you use has an acidity level of at least 5% (this information is given on the label). Don't add too much tarragon to the bottle, or you may reduce the acidity of the vinegar so much that it loses its ability to preserve.",tarragon wine vinegar,Artemisia dracunculus,"['tarragon', 'tarragon']"
651,Thai basil,Thai basil has purple stems and flowers.  It has a milder flavor than holy basil.,licorice basil,"Ocimum basilicum, thyrsiflora","['basil', 'mint']"
652,Thai sweet soy sauce,,,,"[""Maggi's seasoning sauce"", 'mushroom soy sauce', 'dark soy sauce', 'soy sauce']"
653,thyme,"This herb is widely used in Mediterranean countries to flavor stews and meat sauces.  It's often used in combination with other herbs, like rosemary, parsley, and oregano.  Use dried thyme only in a pinch--fresh thyme is far more flavorful.",,Thymus vulgaris,"['herbes de Provence', 'poultry seasoning', 'Italian seasoning', 'savory', 'marjoram', 'oregano', 'sage', 'rosemary']"
654,tia to,"These leaves are purple on one side and green on the other.  They have a pleasant, peppery flavor that tastes a bit like cinnamon.  Vietnamese cooks often add them to soups at the last minute.","Korean perilla, perilla, tia tô","Perilla frutescens, crispa","['shiso', 'sweet Asian basil']"
655,togarashi,,,,"['cayenne pepper - ground', 'red chile powder']"
656,Tokaj wine,"Ordinary Tokay table wine is mediocre, but some Tokay grapes are affected by Botrytis cinerea, a fungus that pokes holes in their skins and makes them shrivel on the vine.  This concentrates the sweetness and makes for an exquisite dessert wine.  Look for bottles labeled Tokay Aszú, the Hungarian name for botrytised Tokay wine.",,,[]
657,tomato juice,To make your own: See the Tomato Juice Recipe posted on Recipesource.com.,,Solanum lycopersicum,"['tomato sauce', 'water']"
658,tomato paste,Tomato past is made by reducing tomatoes to a thick paste and filtering out the skins and seeds.,,Solanum lycopersicum,"['tomato sauce', 'tomatoes canned', 'tomato puree', 'ketchup']"
659,tomato puree,Tomato purée is thicker than tomato sauce but thinner than tomato paste.,,Solanum lycopersicum,"['tomato sauce', 'tomato paste']"
660,tomato sauce,Tomato sauce is thinner than tomato paste and tomato puree. In Australia what Americans call catsup is often called tomato sauce.,,Solanum lycopersicum,"['tomato puree', 'tomato paste']"
661,tomatoes canned,"Canned tomatoes include whole peeled, diced or crushed. They usually contain seeds. They may need to be strained to remove the seeds and extra water.","crushed tomatoes, diced tomatoes, peeled whole tomatoes, stewed tomatoes",,['tomato paste']
662,tonkatsu sauce,This Japanese condiment is used to make yakisoba. Bull Dog is a popular brand.,katsu sauce,,[]
663,treacle,"Treacle is the British version of molasses, and it's a close substitute. Varieties include golden syrup=light treacle, which resemble light molasses, and dark treacle = black treacle, which is more similar to dark molasses.",molasses,,['molasses']
664,truffle oil,"This is a secret ingredient of many chefs, who use it to impart the earthy taste and aroma of truffles to their dishes.  There are two varieties:  the mild white truffle oil and the more pungent black truffle oil.  Both are delicious sprinkled on pasta, but the black truffle oil is better suited to meats and heavy sauces while the white is the best choice for fish dishes, cream sauces, and vinaigrettes.  If you're cooking with it, add it at the very end to prevent the flavor from dissipating.  Truffle oil is expensive, but a little goes a long way.",,Tuber,"['olive oil', 'truffles', 'brandy']"
665,tucupi,"Tucapi is a yellow sauce extracted from manioc roots. It is used with rice and various meats like duck, fish and shrimp.",,Manihot esculenta,[]
666,tuong,This is a salty bean paste used in Vietnamese cuisine.,"toi sauce, Vietnamese soy sauce",,['bean sauce']
667,turbinado sugar,,,,"['demerara sugar', 'Light brown sugar', 'raw sugar']"
668,turmeric,"Turmeric has a pungent flavor, but it's more widely known for it's brilliant yellow color.  You can find fresh roots in Southeast Asian and Indian markets, but dried ground turmeric is far more commonly used.  Be careful when handling fresh turmeric--it can stain your hands and clothes.","fresh turmeric, Indian ginger, mango ginger, yellow ginger",Curcuma longa,"['turmeric, ground', 'saffron', 'annatto seeds', 'curry powder', 'garlic powder', 'onion powder', 'zahter']"
669,turmeric leaves,"These are used in Indian and Southeast Asian dishes. There are no acceptable substitutes, just omit this from the recipe",,Curcuma longa,[]
670,"turmeric, ground","Turmeric has a pleasant enough flavor, but it's prized more for the brilliant yellow color it imparts to whatever it's cooked with.  It's a standard ingredient in curry powders, pickles, and prepared mustards.  Be careful--turmeric can stain your clothes.","eastern saffron, Indian saffron, powdered turmeric",Curcuma longa,"['turmeric, ground', 'mustard powder', 'mustard powder']"
671,uda seeds,Look for these in African markets.,,,[]
672,ukpo,,,,[]
673,umeboshi plums,,,,['Salt']
674,umeboshi puree,,"bainiku, umeboshi paste",,"['sea salt', 'miso', 'soy sauce']"
675,umeboshi vinegar,"This Japanese vinegar is quite salty, and it has a distinctive, slightly fruity flavor. It's typically used in dips and salad dressings.","pickled plum vinegar, plum vinegar, ume plum vinegar, ume vinegar, umeboshi plum vinegar",,['red wine vinegar']
676,unsweetened chocolate,"What kid hasn't sneaked a bar of this out of the kitchen, only to discover that unadulterated chocolate is bitter and unpalatable.  Some cooks prefer to use it over sweetened chocolate because it gives them better control of the sweetness and flavor of the product.","baking chocolate, bitter chocolate, chocolate liquor, cholocate, unsweetened, pure chocolate",,"['butter', 'water', 'semi-sweet chocolate']"
677,urfa biber,This is a dried ground chili pepper used in Turkey on meat dishes. It is medium spicy and has a smoky flavor.,isot pepper,Capsicum annuum,['chipotle pepper ']
678,V-8 Juice,To make your own:  See the Mitch's V-6 Vegetable Juice Cocktail Recipe posted on Fabulousfoods.com.,,,['tomato juice']
679,vanilla bean,"Vanilla is used to flavor everything from baked goods to ice cream. Most recipes call for vanilla extract, but some argue that vanilla beans lend a more potent flavor. Select beans that are shiny, moist, and pliable--dried out beans aren't nearly as potent. If a recipe calls for just for the seeds, split the bean open and scrape the seeds out, and save the outer pod to flavor sugar or hot drinks.",vanilla pod,Vanilla planifolia,['vanilla extract']
680,vanilla essence,"This has two meanings. In Britain, vanilla essence is the same as America's imitation vanilla extract. Elsewhere, vanilla essence may mean a highly concentrated and pricey form of pure vanilla extract.",,Vanilla planifolia,"['vanilla extract', 'almond extract', 'maple syrup']"
