,Name,Description,Also known as,Scientific name,Substitutions
429,Santa Claus melon,"This is distinguished mostly by its long shelf life--you can store an uncut Santa Claus melon for several months. They have thick rinds, so don't bother smelling them for ripeness--they don't give off much of an aroma.","Christmas melon, Piel de Sapo",Cucumis melo,"['honeydew melon', 'cantaloupe', 'casaba melon']"
430,sapodilla,"This fruit looks like a bald, brown kiwi fruit.",naseberry,,"['pear', 'sapote', 'mamey sapote', 'cherimoya', 'persimmon', 'apricot']"
431,sapote,"This is a family of sweet, tropical fruits. Varieties include the black sapote = chocolate pudding fruit, the brown-skinned, pink-fleshed mamey sapote = mammee = mamey, and the white sapote = zapote blanco.","black sapote, Mexican custard apple, sapota",,"['sapodilla', 'soursop', 'cherimoya', 'persimmon', 'plum', 'peach', 'mango']"
432,sauce tomato,"This tomato isn't as juicy as other tomatoes, which gives it a more concentrated flavor that works well in sauces and stews.  These are also the best tomatoes for drying.  You may want to remove the bitter seeds before cooking these tomatoes, but save the gel that surrounds the seeds--it's rich in flavor.  Varieties include the roma tomato = Italian tomato = Italian plum tomato and saladette tomato.  Sauce tomatoes are most flavorful in the summer.  During the rest of the year, many cooks prefer canned tomatoes over the bland and mealy fresh tomatoes they usually find in markets.","Italian plum tomato, Italian tomato, paste tomato, plum tomato, roma tomato, saladette tomato",Solanum lycopersicum,['slicing tomato']
433,scallopini,"This is like a pattypan squash, only it's greener and rounder.",,Cucurbita pepo,"['pattypan squash', 'zucchini']"
434,Scotch bonnet chili,"This extremely hot pepper is almost indistinguishable from the habanero, except that it's a bit smaller and has a fruitier flavor. It's popular in the Caribbean.",Scotch bonnet chile,,"['habanero - fresh', 'Serrano pepper  ', 'jalapeno pepper ']"
435,Seckel pear,These are small pears with red and green skins.  They're very sweet and juicy and they'd be absolutely perfect if only the skins weren't a bit too thick.,sugar pear,"Pyrus communis, Seckel",[]
436,Seracena olives,,,Olea europaea,[]
437,Serrano pepper  ,"These have thin walls, so they don't need to be charred, steamed, and peeled before using. They are moderately hot. When dried, this is called a chile seco.",,,"['jalapeno pepper ', 'Fresno pepper', 'guero pepper']"
438,Sevillano olive,"This is a large, green, brine-cured olive.",Queen olive,Olea europaea,['Manzanilla olives']
439,Seville orange,"These are too bitter to eat out of hand, but they make a wonderful orange marmalade and the sour juice is perfect for certain mixed drinks.","bigarade orange, bitter orange, marmalade orange, sour orange",Citrus aurantium,"['orange juice', 'lime juice', 'grapefruit', 'kumquat', 'orange']"
440,Sharlyn melon,"When ripe, this has an orange background with green netting.  It's very perishable, so don't wait more than two days after getting it home to eat it.","ananas melon, pineapple melon","Cucumis melo, reticulatus","['Persian melon', 'Cranshaw melon', 'Spanish melon', 'cantaloupe']"
441,shishito chili,This Japanese chile is very sweet and mild with a grassy flavor. It's about two inches long.,shishito chile,,[]
442,Sicilian eggplants,These are large with purple stripes. They have thin skins and a subtle flavor.,Sicilian zebra eggplant,Solanum melongena,[]
443,Sicilian olive,"These are large, green, sour olives that are usually marinated with herbs.  They sometimes pitted and stuffed with pimento, garlic, or jalapeño pepper.",,Olea europaea,['Manzanilla olives']
444,Sierra Beauty apple,"This is a juicy, crisp and somewhat tart apple.  It doesn't hold its shape well when cooked, but it's great for eating out of hand.",,Malus domestica,[]
445,slicing tomato,These large tomatoes are best for sandwiches and grilling. Varieties include the beefstake tomato and oxheart tomato.  The red varieties tend to be more acidic than the yellow.,"beefstake tomato, globe tomato, oxheart tomato",Solanum lycopersicum,"['cherry tomato', 'vine tomato', 'beet']"
446,sloe berries,,"blackthorn, sloe",Prunus spinosa,[]
447,snake gourd,,"chichinda, padwal, serpent gourd",Trichosanthes cucumerina,"['zucchini', 'summer squash']"
448,soncoya,Soncoya is a somewhat obscure tropical fruit in the Annona genus. It is similar to the soursop and ilama.,"cabeza de negro, sincuya",Annona purpurea,"['soursop', 'ilama']"
449,sour cherry," While sweet cherries are best for eating out of hand, knowing cooks turn to sour cherries for pie fillings, sauces, soups, and jams.  Popular varieties include the Montmorency, Morello, and Early Richmond.  Sour cherries don't transport well, so they're difficult to find fresh.  Canned sour cherries, though, are almost as good.  If you want, boost their flavor a bit by adding one tablespoon of Kirschwasser per cup.","pie cherry, red cherry, tart cherry",Prunus cerasus,"['chokecherry', 'sweet cherry', 'loquat']"
450,sour prunes,Look for these in Middle Eastern markets.,,Prunus subg. Prunus,"['vinegar', 'tamarind paste']"
451,soursop,"This large, dark green fruit is covered with soft prickles. The pulp has a slightly acidic, tropical flavor. Don't eat the seeds or peel.",,,['cherimoya']
452,Southern rose apple,This is a good apple for eating out of hand.,,Malus domestica,[]
453,spaghetti squash,"After it's cooked, you can dig a fork into the flesh of a spaghetti squash and pull out long yellow strands that resemble spaghetti.  Though they taste like squash, the ""noodles"" can serve as a low-calorie substitute for pasta.","calabash, vegetable spaghetti",Cucurbita pepo,"['spaghetti', 'butternut squash', 'banana squash']"
454,Spanish melon,"These are delicious melons, but it's hard to know when they're fully ripe. Unlike most other melons, a ripe Spanish melon will have a green rind and be firm at the blossom end.","Elche honeydew, Green Tendral melon, melon Piel de Sapo",Cucumis melo,"['Cranshaw melon', 'casaba melon']"
455,Spartan apple,This is a cross between the McIntosh and Pippin apples.  It's a good all-purpose apple.,,"Malus domestica, Spartan",[]
456,star apple,"These are similar to star fruit, only with purple skins.",caimito,,['star fruit']
457,star fruit,"Star fruit have a clean, crisp texture, and they make terrific star-shaped garnishes when sliced.  They're also easy to use, since they don't need to be peeled or seeded, and they're slow to discolor.  Some varieties are sweet, some are sour.  Try to avoid ones that have brown spots or streaks.","carambola, Chinese star fruit, five corners, five-angled fruit, starfruit, tree melon",Averrhoa carambola,"['melons', 'lemon']"
458,Starkrimson pear,,,"Pyrus communis, Starkrimson","['red Bartlett pear', 'red Anjou pear']"
459,Stone Fruit,"The family of stone fruits includes cherries, plums, apricots, nectarines, and peaches.   They all arrive in the summer, though you can sometimes find pricey imports during the off-season.  Stone fruits don't become sweeter after they're picked, but growers often harvest them while they're still a bit underripe so that they won't bruise during transit.  At the market, select specimens that have the color, if not the softness, of fully ripened fruit, then take them home and let them soften at room temperature for a few days.","drupes, summer fruit",Prunus,"['cherry', 'peach', 'apricot', 'nectarine', 'plum']"
460,strawberry,"Strawberries aren't as fragile as other berries, so they don't need the special handling that makes most berries so expensive.  The best time to buy them is in the spring, but you can find them throughout the year, though the price might be higher and the quality lower.  Select berries that have fully ripened to a dark red.",,Fragaria ananassa,"['raspberry', 'guava', 'kiwi fruit']"
461,strawberry preserves,,,Fragaria ananassa,"['raspberry preserves', 'apricot jam']"
462,sukkary dates,"Sukkary dates are golden yellow, dry, soft and sweet. They are commonly grown in Saudi Arabia.","kurma sukari, royal dates",Phoenix dactylifera,"['dates', 'raisins', 'dried fig']"
463,summer squash,"Unlike winter squash, summer squash can be eaten rind, seeds, and all. The different varieties vary in size, shape, and color, but they can be used interchangeably in recipes. Select summer squash that are small and firm.",,Cucurbita pepo,"['Eggplants', 'bok choy', 'cucumber', 'winter squash']"
464,sun-dried tomatoes,"Dried tomatoes have a richer, more concentrated flavor than ordinary tomatoes. They're great for snacking, or tossing in salads or sauces or on pizzas. Dried tomatoes usually come either dry or packed in oil. If they're hard and dry, steep them in boiling water for about five minutes before using them.",dried tomatoes,Solanum lycopersicum,['tomato paste']
465,Sundowner apple,"Like the Pink Lady apple, this is a a cross between a Golden Delicious and a Lady Williams.  It's very good for eating out of hand.",,Malus domestica,[]
466,sweet cherry,"These appear in the summer, with the popular and exquisite Bing cherries arriving in June and July.  Other varieties have the virtue of arriving before or after the Bings, but they're often not nearly as tasty.  Select cherries that are large, deeply colored, and firm.",Bing cherries,Prunus avium,"['sour cherry', 'sweet cherry']"
467,sweet dumpling squash,"Sweet dumpling squash are fairly small, so you can cut them in half, bake them, and serve each half as an individual portion.  The flesh is sweeter and drier than that of other winter squash, and the peel is soft enough to be eaten.",,Cucurbita pepo,"['butternut squash', 'kabocha squash', 'acorn squash']"
468,sweet gooseberry,"These are similar to gooseberries, but they have a red blush and are much sweeter.",,Ribes,['gooseberry']
469,sweetsop,"This sweet tropical fruit looks a bit like a small cherimoya. It's great for eating of hand or for making shakes. It's available in the fall, but it's hard to find outside of Florida.",sugar apple,,"['atemoya', 'cherimoya']"
470,tamarillo,"This fruit is notable more for its ravishing beauty than its flavor. It's about the size of a oblong plum, with a smooth peel that can be purple, red, orange, or yellow, with the yellow variety tending to be a bit sweeter. Slicing it in half reveals black or orange flesh (the darker the peel, the darker the flesh) surrounding a nest of seeds. It's more acidic than sweet, and tastes a bit like a tomato. It's best if it's peeled and cooked before eating.","tomate de árbol, tree tomato",,['papaya']
471,tamarind,"The pulp from the tamarind pod is used as a souring agent in Latin America, India, the Middle East, Africa, and Asia. To extract the pulp, shell the pods, put them in a saucepan, then add enough water to completely cover the pulp. Simmer for about half an hour, then strain out and discard the seeds. It's a nuisance to do this, so many cooks simply buy the extracted pulp in bricks, jars, cans, powders, or bottles. There's also a sweet tamarind, which looks like the sour variety and is used primarily to make drinks.","asam jawa, Indian date",Tamarindus indica,"['asam keping', 'lime juice', 'lemon juice', 'sugar', 'amchoor']"
472,tamarind juice,,"tamarind nectar, tamarind sauce, tamarind water",Tamarindus indica,"['lime juice', 'water', 'lime juice', 'lemon juice', 'malt vinegar']"
473,tangelo,"There are several different varieties of tangelos, each a cross between a tangerine and another citrus fruit.  The Mineola, a tangerine-grapefruit cross, is especially popular.  Look for them in markets from late fall through winter.",,Citrus tangelo,"['mandarin orange', 'grapefruit', 'orange']"
474,tapereba,Tapereba is the yellow fruit of the mombin tree. The fruit is eaten fresh or made into juice.,"amra, cajá, ciruela, hog plum, jobo, makok , mombin, taperebá , yellow mombin",Spondias mombin,[]
475,tatume squash,"This Mexican variety looks like a pale zucchini, but it's a tad sweeter.",tatuma squash,Cucurbita pepo,['zucchini']
476,tayberry,,,Rubus fruticosus x R. idaeus,['blackberry']
477,Taylor's gold pear,,,"Pyrus communis, Taylor's gold",[]
478,teardrop tomato,"Like cherry tomatoes, these are great in salads and on crudité platters.","pear tomato, poire-joli",Solanum lycopersicum,"['cherry tomato', 'grape tomato']"
479,tepin dried,These look a bit like large dried cranberries.  They're also sold fresh. They are very hot.,"bird’s eye, chiltecpin, chiltepin, chiltpin, Indian pepper, tepín","Capsicum annuum, glabriusculum","['pequin pepper dried', 'cascabel pepper - dried', 'cayenne pepper dried']"
480,Thai chili pepper - fresh,These are extremely hot.,"bird pepper, prik chi fa, Thai bird chile, Thai chile pepper, Thai jalapeno, Thai pepper",,"['chile de árbol dried', 'cayenne pepper - fresh', 'jalapeno pepper ', 'Serrano pepper  ']"
481,Thai eggplant,"These golf-ball sized eggplants are more bitter than American eggplants. They come in different colors, but they're usually green with yellow or white striations. They're often used in hot chile or curry dishes. Remove the bitter seeds before using.","Thai Green, Thai Purple, Thai White, Thai Yellow",Solanum melongena,['pea eggplants']
482,thimbleberry,,redcaps,Rubus parviflorus,['raspberry']
483,Thompson seedless grapes,This is a sweet green table grape. It is also commonly used for making raisins.,"kishmish, Lady de Coverly, sultana, sultanina, sultanine",Vitis vinifera,"['flame seedless grapes', 'Cotton Candy™ grapes']"
484,tinda,,"apple gourd, Indian baby pumpkin, Indian squash, Punjabi tinda, round melon",Praecitrullus fistulosus,"['summer squash', 'opo squash', 'zucchini', 'winter squash']"
485,toddy palm seeds,"These are seeds from the toddy or jaggery palm.  Sap from the same tree is used to make jaggery (a kind of sugar), wine, and vinegar.  You have to cook them before you can eat them.   People in Indian and Southeast Asia roast and split the seeds, then suck out the yellow gelatinous pulp inside.  It's available frozen or canned in Indian and Southeast Asian markets.  Be careful if you pick your own:  the red fruit surrounding the seeds contains oxalic acid, which can burn your skin and do even more damage if eaten.","loog than (Thai), Plalmyra plam seeds, tad gola",,[]
486,tomato juice,To make your own: See the Tomato Juice Recipe posted on Recipesource.com.,,Solanum lycopersicum,"['tomato sauce', 'water']"
487,Toscanelle olive,,,Olea europaea,[]
488,turban squash,"This squash has a gorgeous rind, but ho-hum flavor.  It makes a good centerpiece, or you can hollow it out and use it as a spectacular soup tureen.",,Cucurbita maxima,"['butternut squash', 'green papaya', 'acorn squash']"
489,Turkish green pepper ,"These are long, green, and hot chili peppers. Turks like to grill them and serve them with meat. Don't confuse this fresh pepper with the spice called Turkish pepper.",sivri biber,,['Anaheim chili']
490,ugli fruit,"This grapefruit-mandarin cross looks like a grapefruit in an ill-fitting suit. It's sweet and juicy, though, and simple to eat since the peel comes off easily and the fruit pulls apart into tidy segments that are virtually seedless. 
Americans pronounce the name ""ugly,"" but in Jamaica, where it's grown, it's pronounced ""HOO-glee."" Some marketers have tried calling it ""Uniq fruit®,"" but the name hasn't caught on much. 
Ugli fruit are available from December through April.  Most specimens are much uglier than the one pictured here, but don't let that deter you. Select fruits that are heavy for their size, and that give a little when you press them.","Jamaican tangelo, uniq fruit",Citrus reticulata paradisi,"['grapefruit', 'orange']"
491,urfa biber,This is a dried ground chili pepper used in Turkey on meat dishes. It is medium spicy and has a smoky flavor.,isot pepper,Capsicum annuum,['chipotle pepper ']
492,V-8 Juice,To make your own:  See the Mitch's V-6 Vegetable Juice Cocktail Recipe posted on Fabulousfoods.com.,,,['tomato juice']
493,vegetable marrow,,"courgette, marrow squash",Cucurbita pepo,['zucchini']
494,vine tomato,"For best flavor, tomatoes should stay on the vine until they're fully ripened.  This is a tall order for growers, who prefer to pick tomatoes while they're still green and sturdy, and then gas them with ethylene until they turn red.  Vine tomatoes, on the other hand, are picked after they begin to ""break"" or turn red, which allows them to develop fuller flavor.  Expect to pay more for the special handling required to bring these to market.",vine-ripened tomato,Solanum lycopersicum,['slicing tomato']
495,watermelon,"There are about 50 varieties of watermelon on the market. They all taste about the same, but they vary in size, flesh color, and in whether they are seeded or seedless. Picnic melons are largest, while icebox melons are round and compact. Many stores also carry yellow-fleshed, white-fleshed, and seedless melons. The rind should be heavy for its size, and free of bruises, soft spots, or cuts. To check for ripeness, look at the pale side of the melon (where it rested while it was growing)--it should be yellow, not white. If your market sells halved watermelons, inspect the flesh--it should be firm, brightly colored, and free of white streaks. Seeded watermelons should have dark brown or black seeds. To store, wrap watermelon slices loosely in plastic and refrigerate for up to two days. Uncut watermelon can be stored at room temperature (preferably in a cool spot) for up to two weeks.","icebox melons, Picnic melons, seedless melons, white-fleshed melons, yellow-fleshed melons",Citrullus lanatus,['honeydew melon']
496,white currant,,,Ribes rubrum,['red currant']
497,white eggplant,"This eggplant comes in different shapes and sizes and, except for the exterior color, is interchangeable with their purple cousins, the American eggplant and the Italian eggplant.",,Solanum melongena,"['Asian eggplants', 'Eggplants', 'Italian eggplant']"
498,white sapote,"This tropical fruit has sweet, creamy pulp that's wonderful in fruit salads or shakes. They arrive in the summer. Since they bruise easily when ripe, they're usually sold while they're still hard. Take them home and let them ripen on the counter for a few days until they yield to a gentle squeeze. Remove the peel and seeds before serving.","casimiroa, custard apple, matasano, zapote blanco","Casimiroa edulis, Rutaceae",['sapote']
499,Winesap,This tart apple is great for eating out of hand or for making cider.  It keeps for a relatively long time.,Stayman Winesap,"Malus domestica, Winesap",[]
500,winter melon,"This Asian squash-like fruit has a mild flavor similar to a cucumber. It should be peeled, seeded, and cooked before eating. Don't confuse it with sweet melons like Honeydews or cantaloupes, which sometimes also go by the name ""winter melons.""","ash gourd, ash pumpkin, Chinese preserving melon, Chinese winter melon, tallow gourd, wax gourd, white gourd, winter gourd",Benincasa hispida,['bitter melon']
501,Winter Nellis pear,These are especially good for baking.,,"Pyrus communis, Winter Nelis",[]
502,winter squash,"Winter squash come in many sizes and shapes, but all have hard outer rinds that surround sweet, often orange flesh. Winter squash arrive late in the growing season and they have a long shelf life, so they've long been a staple in winter and spring, when other vegetables are harder to come by. Unlike summer squash, winter squash must be cooked. They're usually baked or steamed, and then sometimes puréed. Select squash that are heavy for their size.",,Cucurbita,['summer squash']
503,xcatic chili,"These fresh yellow peppers are long, curved, and very hot.","chile xkatik, xcat'ic pepper, xcatic chile",,"['yellow wax pepper ', 'guero pepper']"
504,yellow melon,"These melons are small, about the size of medium papaya. They taste like cantaloupe, but with firmer flesh.","chameh melon, dua gan, golden melon, Japanese cantaloupe, Korean melon, sun jewel","Cucumis melo, makuwa",['cantaloupe']
505,yellow squash,This category includes yellow straight-neck squash and yellow crookneck squash. They're interchangeable with zucchini.,"crookneck squash, yellow crookneck squash, yellow straightneck squash",Cucurbita pepo,"['zucchini', 'pattypan squash', 'cucuzza']"
506,yellow wax pepper ,These are easily confused with milder banana peppers. Sample before using. They are moderately hot.,"hot Hungarian wax pepper, Hungarian wax chile pepper, Hungarian wax chili pepper, Hungarian wax pepper",,"['banana pepper ', 'guero pepper']"
507,York Imperial,These are especially good for baking.,York,"Malus domestica, York imperial",[]
508,youngberry,This is closely related to the blackberry.,,Rubus caesius,"['blackberry', 'olallieberry', 'loganberry', 'raspberry', 'dewberry', 'boysenberry']"
509,Zante grapes,These clusters of tiny grapes are often used as a garnish.,"champagne grapes, Corinth raisins, Zante currants","Vitis vinifera, black corinth","['flame seedless grapes', 'grapes', 'black currant']"
510,zucchini,"America's most popular summer squash, zucchini can be served raw, sautéed, baked, grilled, and even shredded and baked in a cake. Green zucchini is the most popular, but some grocers also carry a bright yellow variety. There's also a globe-shaped round zucchini that's easy to stuff.","baby marrow, courgette, Italian marrow squash",Cucurbita pepo,"['yellow squash', 'pattypan squash', 'chayote', 'Eggplants', 'cucuzza', 'carrot', 'pumpkin']"
