,Name,Description,Also known as,Scientific name,Substitutions
356,russet potato,"These potatoes are high in starch and low in moisture, so they bake well and yield light, fluffy mashed potatoes. They don't hold their shape after cooking, so don't use them to make potato salads or scalloped potatoes. Don't wrap them in aluminum foil while baking them; the foil traps moisture and makes the potato mushier.","baking potato, chef's potato, Idaho potato, russet Burbank, starchy potato",Solanum tuberosum,"['white rose potato', 'Yukon Gold potato']"
357,rutabaga,"Rutabagas look like turnips, only they're a bit larger and have a yellow complexion. Use them just as you would turnips.","neep, Swede, Swede turnip, yellow turnip",Brassica napus,"['turnip', 'celeriac', 'kohlrabi']"
358,salsify,"When cooked, salsify has the taste and texture of an artichoke heart. There are two types: white salsify (pictured at left) and the more highly regarded black salsify = scorzonera = black oyster plant = viper grass. After peeling salsify, put it into acidulated water right away to prevent it from turning brown. Canned salsify is a good substitute for fresh, but it's hard to find.","goatsbeard, Jack go to bed, oyster plant, purple salsify, serpent root, Spanish salsify, vegetable oyster, white salsify","Asteraceae, porrifolius, Tragopogon","['black salsify', 'parsnip', 'Jerusalem artichoke', 'burdock', 'artichoke hearts', 'asparagus', 'turnip', 'carrot']"
359,salted seaweed,"Nama wakame is Japanese for ""raw seaweed.""  Look for bags of this heavily salted seaweed in Japanese or Korean markets.",nama wakame,,[]
360,sator,"Thai cooks like to add these squat green beans to stir-fries.  They have a strong, somewhat bitter flavor.","bitter bean, sataw, stink bean, twisted cluster bean",Parkia speciosa,"['green bean', 'asparagus']"
361,sauce tomato,"This tomato isn't as juicy as other tomatoes, which gives it a more concentrated flavor that works well in sauces and stews.  These are also the best tomatoes for drying.  You may want to remove the bitter seeds before cooking these tomatoes, but save the gel that surrounds the seeds--it's rich in flavor.  Varieties include the roma tomato = Italian tomato = Italian plum tomato and saladette tomato.  Sauce tomatoes are most flavorful in the summer.  During the rest of the year, many cooks prefer canned tomatoes over the bland and mealy fresh tomatoes they usually find in markets.","Italian plum tomato, Italian tomato, paste tomato, plum tomato, roma tomato, saladette tomato",Solanum lycopersicum,['slicing tomato']
362,savoy cabbage,"Savoy cabbage is like ordinary cabbage, but with a milder flavor.  It can often be used in place of green cabbage, and your dish will probably be the better for it.",Savoyer Kohl,"Brassica oleracea, sabauda","['cabbage', 'napa cabbage']"
363,scallopini,"This is like a pattypan squash, only it's greener and rounder.",,Cucurbita pepo,"['pattypan squash', 'zucchini']"
364,Scotch bonnet chili,"This extremely hot pepper is almost indistinguishable from the habanero, except that it's a bit smaller and has a fruitier flavor. It's popular in the Caribbean.",Scotch bonnet chile,,"['habanero - fresh', 'Serrano pepper  ', 'jalapeno pepper ']"
365,sea grapes,Sea grapes small stalks of green seaweed with grape like balls popular in Asia. They are usually eaten raw and taste like the sea. Sea grapes add a umami flavor to dishes.,green caviar,Caulerpa lentillifera,"['dulse', 'sea lettuce']"
366,sea lettuce,,,,"['Wakame', 'dulse']"
367,sea moss,Sea moss is a type of frilly seaweed that grows in tidepools. Sea moss grows in a variety of colors and It can be eaten on its own or used as a thickener. It is often sold as a gel. Many people believe sea moss has medicinal qualities.,"carrageen moss, Irish moss",Chondrus crispus,['arame']
368,Sea Vegetables,"Most of us unknowingly eat processed sea vegetables every day. Manufacturers use them as thickeners and stabilizers in such products as ice cream, instant pudding, whipped toppings, salad dressings, and even toothpaste. But unprocessed sea vegetables haven't caught on much outside of Asia. It's a shame, since they're dense with vitamins, minerals, and protein, yet low in calories. You can usually find plastic bags of dehydrated sea vegetables in health food stores, or in the Asian foods section of larger supermarkets. After rehydrating, chop them up and add them to salads, soups, stews, or stir-fries","algae, marine algae, seaweeds",,['French sea salt']
369,seabean,"These crisp, salty sprigs make terrific garnishes.  They're sometimes available fresh in the summer.   If not, look for a pickled version in specialty food shops. These grow along the English coast.","glasswort, marsh samphire, passe-pierre, pousse-pied, pousse-pierre, salicornia, samphire, sea green bean, sea pickle",,"['rock samphire', 'capers']"
370,Seracena olives,,,Olea europaea,[]
371,Serrano pepper  ,"These have thin walls, so they don't need to be charred, steamed, and peeled before using. They are moderately hot. When dried, this is called a chile seco.",,,"['jalapeno pepper ', 'Fresno pepper', 'guero pepper']"
372,Sevillano olive,"This is a large, green, brine-cured olive.",Queen olive,Olea europaea,['Manzanilla olives']
373,shallot,"Australians use the term shallots to describe green onions, but to Americans, shallots are shaped like small brown onions with papery brown skins. They have a more delicate, garlicky flavor than other cooking onions, and are a common ingredient in French sauces. Many people find them too hot to eat raw. They're available year-round.","French gray shallot, French red shallot, Persian shallot","Allium cepa, aggregatum","['green onion', 'garlic', 'red onion', 'garlic']"
374,shiitake mushroom,"Though shiitake mushrooms are now cultivated, they have the earthiness and flavor of wild mushrooms.  They're large and meaty, and they work well in stir-fries, soups, and side dishes, or as a meat substitute.  Dried shiitakes are excellent, and often preferable to fresh due to their more intense flavor.  Soak them in water for about thirty minutes to reconstitute them, then use the water they soaked in to enhance your sauce.","black forest mushroom, black mushroom, black winter mushroom, brown oak mushroom, Chinese black mushroom, donko, forest mushroom, golden oak mushroom, Oriental black mushroom, sawtooth oak mushroom, shitake mushroom",Lentinula edodes,"['cremini mushroom', 'enoki mushroom', 'straw mushrooms', 'chanterelle', 'porcini', 'white mushroom', 'oyster mushroom']"
375,shimeji mushroom,"Like matsutake mushrooms, these grow on trees.  They're very tasty, with a peppery flavor.  They're great in stir-fries.",pioppini mushroom,Lyophyllum shimeji,['matsutake mushroom']
376,shishito chili,This Japanese chile is very sweet and mild with a grassy flavor. It's about two inches long.,shishito chile,,[]
377,Sicilian eggplants,These are large with purple stripes. They have thin skins and a subtle flavor.,Sicilian zebra eggplant,Solanum melongena,[]
378,Sicilian olive,"These are large, green, sour olives that are usually marinated with herbs.  They sometimes pitted and stuffed with pimento, garlic, or jalapeño pepper.",,Olea europaea,['Manzanilla olives']
379,silver ear mushroom,,"silver ear fungus, snow ear, snow mushroom, white fungus, white jelly fungus, white tree fungus",Tremella fuciformis,"['cloud ear mushroom', 'wood ear mushroom']"
380,slicing tomato,These large tomatoes are best for sandwiches and grilling. Varieties include the beefstake tomato and oxheart tomato.  The red varieties tend to be more acidic than the yellow.,"beefstake tomato, globe tomato, oxheart tomato",Solanum lycopersicum,"['cherry tomato', 'vine tomato', 'beet']"
381,snake gourd,,"chichinda, padwal, serpent gourd",Trichosanthes cucumerina,"['zucchini', 'summer squash']"
382,snap bean,"With most beans, you eat only the seeds, usually after they've been dried. But you can eat snap beans pod and all. Until a century ago, the pods had tough strings that cooks had to pull off before cooking (hence the name ""string beans"") but the snap beans you'll find in markets today are almost all stringless.To learn about different varieties of snap beans, click here.",string beans,Phaseolus vulgaris,"['asparagus', 'broccoli', 'okra']"
383,snow pea,"You eat these whole, pod and all.   They're often stir-fried very briefly (no more than a minute), but they're also good raw.  They're easy to prepare, just wash and trim the ends.  Some people string them as well, but that's not necessary.  Select crisp, flat snow peas that snap when you break them.","Chinese pea, Chinese pea pod, Chinese snow pea, edible-podded pea, mange-tout pea, pois mangetout, sugar pea","Pisum sativum, saccharatum","['sugar snap', 'asparagus', 'mung bean sprouts']"
384,snow pea shoots,Look for these in Asian markets.,,Pisum sativum,['mung bean sprouts']
385,softneck garlic,"Softneck garlics do not have the main stem in the bulb and are the type commonly sold in stores. They are milder and last longer. Softneck garlics include purple stripe, green garlic, Italian garlic, California garlic and others.","Corsican red, early Italian, garlic, green garlic, inchelium red, silver rose","Allium sativum, sativum",['ramps']
386,sorrel,"This sour herb is quite popular in France.  They like to cook it briefly and make a purée out of it, which they ladle over eggs, fish, meat, and other dishes.  It can also be served raw in salads.","common sorrel, dock, garden sorrel, rosella, sour dock, sour grass, spinach dock",Rumex acetosa,"['spinach', 'arugula']"
387,soybean sprouts,"These sturdy, crunchy sprouts are good in salads or stir-fries.   They become bitter when the tails get too long, so eat them soon after they sprout.",,Glycine max,['mung bean sprouts']
388,spaghetti squash,"After it's cooked, you can dig a fork into the flesh of a spaghetti squash and pull out long yellow strands that resemble spaghetti.  Though they taste like squash, the ""noodles"" can serve as a low-calorie substitute for pasta.","calabash, vegetable spaghetti",Cucurbita pepo,"['spaghetti', 'butternut squash', 'banana squash']"
389,Spanish onion,"These are similar to yellow onions, only larger and a bit sweeter.",,Allium cepa,"['Bermuda onion', 'red onion', 'yellow onion']"
390,spinach,"Spinach is packed with nutrients, and it's quite versatile. You can toss it raw into salads, or cook it briefly to make a side dish or soup. Of the two main varieties, smooth leaf spinach = flat leaf spinach = salad spinach is more delicate and better suited to salads than curly leaf spinach. Look for spinach with small, narrow stems--they're younger and more tender. And always use fresh spinach if you can; it's much more palatable than frozen or canned spinach.","cagaar (Somali), curly leaf spinach, flat leaf spinach, salad spinach, smooth leaf spinach",Spinacia oleracea,"['Chinese spinach', 'Swiss chard', 'beet greens', 'sorrel', 'kale', 'turnip greens', 'escarole']"
391,spring onion,"Some people use the name spring onion as a synonym for green onion, while others use it to refer to a green onion with a partially formed bulb.",,Allium cepa,"['green onion', 'ramps', 'leek']"
392,spring salad mix,"This is a mix of different young salad greens.  Commercial mixes usually include arugula, mizuna, tat soi, frisee, oakleaf, red chard, radicchio, mustard greens, and radicchio.","field greens, mesclun, spring mix",Lactuca sativa,['lettuce']
393,Sprouts,"Sprouts spring from newly germinated peas and beans.  They won't add much in the way of nutrients--or calories--to your diet, but they're tasty and inexpensive.  There are many varieties, ranging from mild and crunchy mung bean sprouts to spicy and delicate radish sprouts.  Raw sprouts are great in salads and sandwiches, and the sturdier varieties can also be stir-fried briefly.",,,"['lettuce', 'green onion', 'carrot']"
394,St. George's mushroom,,,Calocybe gambosa,[]
395,storage onion,"These onions are available year-round, since their low water content prevents molding during storage. Since storage makes onions more pungent, these onions are usually cooked before eating. This category includes the yellow onion, white onion, red onion, Spanish onion, and Bermuda onion.",fall onion,Allium cepa,[]
396,straw mushrooms,"These are a common ingredient in Chinese stir-fries.  They're hard to find fresh, but canned straw mushrooms work well and are sold in many supermarkets.  Better yet, but harder to find, are dried straw mushrooms, which have a more intense flavor than canned.",paddy straw mushrooms,Volvariella volvacea,"['enoki mushroom', 'white mushroom']"
397,su choy,"This is just like napa cabbage, only elongated.",Chinese celery cabbage,,['napa cabbage']
398,sugar snap,"This cross between an English pea and a snow pea is sweet and crisp, and is eaten whole, pod and all.  Sugar snaps can be served raw, briefly stir-fried, pickled, or steamed as a side dish.","mangetout, snap pea, sugar pea, sugar snap pea",Pisum sativum,"['snow pea', 'asparagus', 'carrot']"
399,summer squash,"Unlike winter squash, summer squash can be eaten rind, seeds, and all. The different varieties vary in size, shape, and color, but they can be used interchangeably in recipes. Select summer squash that are small and firm.",,Cucurbita pepo,"['Eggplants', 'bok choy', 'cucumber', 'winter squash']"
400,sunflower sprouts,These are sweet and crunchy.,,Helianthus,"['mung bean sprouts', 'alfalfa sprouts', 'soybean sprouts']"
401,sushi nori,"These thin dark sheets are used to make sushi.  They're usually a dark purplish-black, but they turn green and acquire a pleasant, nutty flavor when toasted.  You can make your own toasted nori sheets by passing nori sheets over a flame a few times.  Yaki means cooked in Japanese, so pretoasted nori sheets are labeled yaki-nori or yaki sushi nori.   Look for toasted and untoasted sushi nori in the Asian foods section of large supermarkets.   The name nori is also used for laver, the plant that sushi nori is made from.  Unlike sushi nori, laver should be rehydrated before use.  If you can't find sushi nori, one option is to make sushi without a wrapper.  It helps to use plastic wrap to shape the roll.","nori, seaweed sheets",,['soybean paper']
402,sweet dumpling squash,"Sweet dumpling squash are fairly small, so you can cut them in half, bake them, and serve each half as an individual portion.  The flesh is sweeter and drier than that of other winter squash, and the peel is soft enough to be eaten.",,Cucurbita pepo,"['butternut squash', 'kabocha squash', 'acorn squash']"
403,sweet onion,"These onions are mild and crisp, so they're the onions of choice for slicing raw on burgers and sandwiches.   They can be lightly cooked, too, though they're not as pungent and flavorful as storage onions.  There are several different varieties, often named after the region in which they're grown.  The most popular include Vidalia, Walla Walla, Sweet Imperial, Texas Spring Sweet, Texas 1015Y, Carzalia Sweet, Oso Sweet, Arizona, Granex, and Maui.  They're usually available from March through August, though some producers extend the season by storing them in a low-oxygen environment.  Sweet onions are usually larger than storage onions.  They also have a higher water content, so they don't keep as well.","Arizona, Carzalia Sweet, fresh onion, Granex, Maui, Oso Sweet, spring onion, summer onion, Sweet Imperial, Texas 1015Y, Texas Spring Sweet, Vidalia, Walla Walla",Allium cepa,"['sugar', 'Bermuda onion', 'red onion', 'green olives']"
404,sweet potato," In American supermarkets, sweet potatoes are displayed next to something called ""yams,"" which are moister than sweet potatoes and have darker skins.  But according to the rest of the world (and botanists), we have it all wrong.  To them, our  ""yams"" are just a variety of sweet potatoes.  They use the word yam to describe a completely different vegetable, something we call a tropical yam.   
Sweet potatoes are quite versatile, but they're most often baked, candied, or made into pies.  It's best not to boil them, as they'll lose much of their flavor.","batata, Beauregard, camote, kumara",Ipomoea batatas,"['yam', 'pumpkin']"
405,Swiss chard,"Swiss chard is used much like spinach, except that it has an appealing beet-like flavor and a heavier texture, which requires longer cooking.  Many cooks simply sauté it in olive oil and serve it as a side dish.  Red chard = rhubarb chard = ruby chard, with green leaves and red stalks, is slightly more tender and flavorful than white chard = green chard, with white stalks and green leaves, but the two are interchangeable in most recipes.","chard, green chard, leaf beet, perpetual spinach, Red chard, rhubarb chard, ruby chard, seakale beet, silver beet, spinach beet, white beet, white chard",Beta vulgaris subsp. Vulgaris,"['beet greens', 'spinach', 'lettuce', 'turnip greens', 'bok choy', 'escarole', 'mustard greens']"
406,tango,"This mild green lettuce has ruffled edges, which makes it an interesting salad lettuce",,Lactuca sativa,['green-leaf lettuce']
407,taratezak,,,,['watercress']
408,taro,"If you've sampled poi at a Hawaiian luau, then you're already familiar with taro. Many people don't think much of poi, but taro can be served far more advantageously. It has an interesting, nutty flavor, and it's quite good in stews or soups, or deep-fat fried or roasted. In its raw state, it can be toxic and harsh on the skin, so wear gloves or oil your hands when handling it, and always cook it before serving it.","baddo, coco, cocoyam, dasheen, eddo, elephant's ear, Japanese potato, old cocoyam, sato-imo, taro root",Colocasia esculenta,"['malanga', 'parsnip', 'sweet potato', 'yam', 'new potatoes']"
409,tat soi,This has an interesting spoon-like shape and a peppery flavor.,"Chinese flat cabbage, spoon cabbage, spoon mustard",Brassica rapa subsp. Narinosa,['mizuna']
410,tatume squash,"This Mexican variety looks like a pale zucchini, but it's a tad sweeter.",tatuma squash,Cucurbita pepo,['zucchini']
411,teardrop tomato,"Like cherry tomatoes, these are great in salads and on crudité platters.","pear tomato, poire-joli",Solanum lycopersicum,"['cherry tomato', 'grape tomato']"
412,tepin dried,These look a bit like large dried cranberries.  They're also sold fresh. They are very hot.,"bird’s eye, chiltecpin, chiltepin, chiltpin, Indian pepper, tepín","Capsicum annuum, glabriusculum","['pequin pepper dried', 'cascabel pepper - dried', 'cayenne pepper dried']"
413,Thai chili pepper - fresh,These are extremely hot.,"bird pepper, prik chi fa, Thai bird chile, Thai chile pepper, Thai jalapeno, Thai pepper",,"['chile de árbol dried', 'cayenne pepper - fresh', 'jalapeno pepper ', 'Serrano pepper  ']"
414,Thai eggplant,"These golf-ball sized eggplants are more bitter than American eggplants. They come in different colors, but they're usually green with yellow or white striations. They're often used in hot chile or curry dishes. Remove the bitter seeds before using.","Thai Green, Thai Purple, Thai White, Thai Yellow",Solanum melongena,['pea eggplants']
415,Thailand long bean,,,,['yard-long bean']
416,tinda,,"apple gourd, Indian baby pumpkin, Indian squash, Punjabi tinda, round melon",Praecitrullus fistulosus,"['summer squash', 'opo squash', 'zucchini', 'winter squash']"
417,tomatillo,"Tomatillos look like small green tomatoes encased in a papery husk, though they're not true tomatoes.They're pleasantly tart, and principally used to make Mexican salsas, particularly salsa verde. They're good raw, but many cooks cook them briefly in order to enhance their flavor. Frozen tomatillos are good substitutes for fresh. Store fresh ones in the refrigerator for up to a month, or cook them and freeze them.","Chinese lantern plants, fresadilla, ground tomato, husk tomato, jamberry, Mexican green tomato, Mexican husk tomato, miltomate, Spanish tomato, tomate verde",Physalis philadelphica,"['green tomato', 'Cape gooseberry']"
418,Toscanelle olive,,,Olea europaea,[]
419,trefoil,"Named for the three leaves that sprout from each stem, trefoil has a crunchy texture and aromatic flavor. It's great in salads or as a garnish in soups.",Low hop clover,Trifolium campestre,"['sorrel', 'celery leaves']"
420,tropical yam,"These firm, white-fleshed yams are widely used in tropical countries.   They're somewhat bland and dry, so they're often served with spicy sauces.","cush-cush, greater yam, igname, mapuey, name, namé, nyami, true yam, yampi",Dioscorea,['sweet potato']
421,truffles,"Truffles are one of the most expensive of the fungi (technically, they're not mushrooms), but they're packed with flavor. You can grate raw truffles into salads, or chop and sauté them and use them to flavor sauces. Their flavor is complex, so truffles work best in delicately flavored dishes like cream sauces. Truffles are highly perishable, so you should plan to use them within a few days after buying them. To preserve them, add slices of them to bourbon, then use the bourbon and truffle pieces to flavor sauces. Fresh truffles are often sold in containers filled with rice. Don't throw out the rice--it was put there to absorb some of the truffle's exquisite flavor.",,Tuber,"['morels', 'porcini']"
422,trumpet royale mushroom,"This is a tasty, meaty mushroom.","boletus of the steppes, French horn mushroom, king oyster mushroom, king trumpet mushroom",Pleurotus eryngii,"['shiitake mushroom', 'porcini']"
423,turban squash,"This squash has a gorgeous rind, but ho-hum flavor.  It makes a good centerpiece, or you can hollow it out and use it as a spectacular soup tureen.",,Cucurbita maxima,"['butternut squash', 'green papaya', 'acorn squash']"
424,Turkish green pepper ,"These are long, green, and hot chili peppers. Turks like to grill them and serve them with meat. Don't confuse this fresh pepper with the spice called Turkish pepper.",sivri biber,,['Anaheim chili']
425,turmeric,"Turmeric has a pungent flavor, but it's more widely known for it's brilliant yellow color.  You can find fresh roots in Southeast Asian and Indian markets, but dried ground turmeric is far more commonly used.  Be careful when handling fresh turmeric--it can stain your hands and clothes.","fresh turmeric, Indian ginger, mango ginger, yellow ginger",Curcuma longa,"['turmeric, ground', 'saffron', 'annatto seeds', 'curry powder', 'garlic powder', 'onion powder', 'zahter']"
426,turnip,"Turnips can be roasted, boiled, steamed, or stir-fried. Select small turnips that feel heavy for their size.",white turnip,Brassica rapa,"['rutabaga', 'kohlrabi', 'black radish', 'celeriac', 'parsnip', 'carrot', 'salsify', 'daikon']"
427,turnip greens,"A staple of Southern cuisine, turnips greens are traditionally served with salt pork or ham hocks.  The leaves are pungent and slightly bitter, especially older ones, but they become milder when cooked.   Don't prepare them with aluminum cookware, as it will affect their flavor and appearance.","Hanover greens, turnip salad, turnip tops","Brassica Rapa, rapa","['dandelions', 'mustard greens', 'kale', 'collard greens', 'Swiss chard', 'spinach']"
428,udo,,mountain udo,aralia cordata,['fennel']
429,urfa biber,This is a dried ground chili pepper used in Turkey on meat dishes. It is medium spicy and has a smoky flavor.,isot pepper,Capsicum annuum,['chipotle pepper ']
430,vegetable marrow,,"courgette, marrow squash",Cucurbita pepo,['zucchini']
431,vine tomato,"For best flavor, tomatoes should stay on the vine until they're fully ripened.  This is a tall order for growers, who prefer to pick tomatoes while they're still green and sturdy, and then gas them with ethylene until they turn red.  Vine tomatoes, on the other hand, are picked after they begin to ""break"" or turn red, which allows them to develop fuller flavor.  Expect to pay more for the special handling required to bring these to market.",vine-ripened tomato,Solanum lycopersicum,['slicing tomato']
432,Wakame,"This has a sweet flavor, and it's rich in calcium.  It's often rehydrated and then added to miso soup or sautéed as a side dish.  Dry wakame can also be toasted and crumbled over salads and other dishes.  It's very high in calcium.",alaria,Undaria pinnatifida,"['sea lettuce', 'dulse', 'arame']"
433,wasabi root,,,Eutrema japonicum,"['horseradish', 'horseradish (prepared)']"
434,water chestnut,"Water chestnuts are delightfully sweet and crisp--if you buy them fresh. Though canned water chestnuts are more easily available, they're not nearly as good. Look for fresh water chestnuts in Asian markets. You need to peel off their brown jackets and simmer them for five minutes before stir-frying. If you must use canned water chestnuts, blanch them first in boiling water for thirty seconds.",Chinese water chestnut,Eleocharis dulcis,"['jicama', 'Jerusalem artichoke', 'lotus root']"
435,water spinach,This cooking green is very common in the Philippines.  Some varieties have purple stems.,"Chinese spinach, kangkong, long green, ong choy, swamp spinach, tangkong, ung choy",Ipomoea aquatica,"['spinach', 'watercress']"
436,watercress,,yellowcress,Nasturtium officinale,"['arugula', 'Belgian endive', 'broccoli raab', 'dandelions', 'mitsuba', 'taratezak', 'water spinach']"
437,wax bean,"These are similar to green beans except for the color, which can be yellow or purple.  Don't confuse these with lima beans, which are sometimes called wax beans.",,Phaseolus vulgaris,['green bean']
438,white asparagus,"Growers make asparagus white by shielding it from the sun, thus stifling the production of chlorophyll. The result is daintier looking and a bit more tender than green asparagus",,Asparagus officinalis,['asparagus']
439,white chanterelle mushroom,"White chanterelles are very similar to golden chanterelles, except for their color and relative rarity.  Fresh chanterelles are best; dried or canned chanterelles are less flavorful and tend to have a rubbery texture.",,Cantharellus californicus,"['chanterelle', 'hedgehog mushroom']"
440,white eggplant,"This eggplant comes in different shapes and sizes and, except for the exterior color, is interchangeable with their purple cousins, the American eggplant and the Italian eggplant.",,Solanum melongena,"['Asian eggplants', 'Eggplants', 'Italian eggplant']"
441,white mushroom,"These are the mushrooms you're most likely to find in supermarkets.  They're good raw, but more flavorful if cooked.","button mushroom, champignon mushroom, common mushroom, supermarket mushroom, white button mushroom",Agaricus bisporus,"['cremini mushroom', 'oyster mushroom']"
442,white onion,"These popular cooking onions are often called for in Hispanic dishes, since they have a cleaner, more tangy flavor than yellow onions.  They're slightly more prone to mold than yellow onions, so store them in a dry, well-ventilated place.",,Allium cepa,"['Spanish onion', 'yellow onion', 'sweet onion']"
443,white rose potato,,,,['russet potato']
444,white round potato,These low-starch potatoes are great for boiling.,round whites,Solanum tuberosum,"['Yukon Gold potato', 'red-skinned potato', 'yellow Finn potato']"
445,wild asparagus,,,,"['asparagus', 'white asparagus', 'broccoli']"
446,winecap mushroom,,"burgundy mushroom, garden giant, wine cap stropharia, wine-cap mushroom",Stropharia rugosoannulata,[]
447,winged bean,"This pods have deep ridges, and attached leaves that open up like wings. Young ones are best. Don't confuse this with the yard-long bean, which is also sometimes called an asparagus bean.","asparagus bean, asparagus pea, cigarrillas, dragon bean, four-angled bean, goa bean, manila bean, princess pea, winged pea",Psophocarpus tetragonolobus,"['asparagus', 'green bean']"
448,winter melon,"This Asian squash-like fruit has a mild flavor similar to a cucumber. It should be peeled, seeded, and cooked before eating. Don't confuse it with sweet melons like Honeydews or cantaloupes, which sometimes also go by the name ""winter melons.""","ash gourd, ash pumpkin, Chinese preserving melon, Chinese winter melon, tallow gourd, wax gourd, white gourd, winter gourd",Benincasa hispida,['bitter melon']
449,winter purslane,"This resembles ordinary purslane, only the leaves and stems are smaller and more delicate.","Cuban spinach, Indian lettuce, miner's lettuce, spring beauty",Claytonia perfoliata,"['purslane', 'watercress', 'spinach', 'arugula']"
450,winter squash,"Winter squash come in many sizes and shapes, but all have hard outer rinds that surround sweet, often orange flesh. Winter squash arrive late in the growing season and they have a long shelf life, so they've long been a staple in winter and spring, when other vegetables are harder to come by. Unlike summer squash, winter squash must be cooked. They're usually baked or steamed, and then sometimes puréed. Select squash that are heavy for their size.",,Cucurbita,['summer squash']
451,wood ear mushroom,"Chinese markets carry fresh or dried pieces of this tree mushroom.  You're supposed to soak or simmer the dried chips until they soften, and then rinse them carefully to remove any dirt.  They're not very flavorful, but they have an interesting texture and are believed to have medicinal benefits.","black fungus, jelly ear, tree ear mushroom, woodear mushroom",Auricularia auricula-judae,"['cloud ear mushroom', 'silver ear mushroom', 'shiitake mushroom']"
452,xcatic chili,"These fresh yellow peppers are long, curved, and very hot.","chile xkatik, xcat'ic pepper, xcatic chile",,"['yellow wax pepper ', 'guero pepper']"
453,yacon,The yacon is a sweet root vegetable that can be eaten cooked or raw.,"Peruvian ground apple, yacón",Smallanthus sonchifolius,"['jicama', 'sweet potato', 'yam']"
454,yam,"Americans use the word ""yam"" to refer to a sweet, moist, orange-fleshed variety of sweet potato.   To everyone else in the world, a yam is what Americans call a tropical yam, a firm tuber with white flesh.  Varieties of American ""yams"" (sweet potatoes) include the garnet yam (pictured at left) and the jewel yam.",moist-fleshed sweet potato,Dioscorea rotundata,['sweet potato']
455,yamaimo,This is a sticky yam that the Japanese peel and grate or julienne for salads.  It's also fried or used to make soba noodles.,"East Asian mountain yam, Japanese mountain yam",Dioscorea japonica,[]
456,yard-long bean,"These beans usually aren't a yard long--half a yard is more typical.  Asians like to cut them into smaller pieces and add them to their stir-fried dishes. You can also boil or steam them like green beans, though they're not as sweet and juicy.  They don't store well, so use them within a few days of purchase.","asparagus bean, bodi, boonchi, Chinese long bean, dau gok, dow gok, long bean, long-podded cowpea, snake bean",Vigna unguiculata subsp. Sesquipedalis,"['Thailand long bean', 'green bean']"
457,yau choy,Yau choy is more tender and delicately flavored than other Asian cabbages.,"edible rape, flowering edible rape, green choy sum, yao choy, you cai, yow choy, yu choy",,['bok choy']
458,yellow Finn potato,"These are great all-purpose potatoes, known for their yellow flesh, creamy texture, and buttery flavor.","Finnish yellow wax, Yellow Finnish potato",Solanum tuberosum,"['Yukon Gold potato', 'red-skinned potato', 'white round potato']"
459,yellow foot mushroom,"Though not as flavorful as golden chanterelles, these mushrooms work well in most chanterelle recipes.","funnel chanterelle, winter chanterelle, yellow foot chanterelle, yellowfoot",Craterellus tubaeformis,"['chanterelle', 'hedgehog mushroom']"
460,yellow onion,"This is what most cooks reach for when a recipe simply calls for ""onion.""  It's higher in sulfur than the white onion, so it has a more complex flavor.  The sulfur, unfortunately, is also what makes you cry when you cut into it.  Yellow onions turn a rich brown and become sweeter and milder when cooked.  Many people find them too pungent to eat raw.","yellow globe onion, yellow storage onion",Allium cepa,"['Spanish onion', 'white onion']"
461,yellow squash,This category includes yellow straight-neck squash and yellow crookneck squash. They're interchangeable with zucchini.,"crookneck squash, yellow crookneck squash, yellow straightneck squash",Cucurbita pepo,"['zucchini', 'pattypan squash', 'cucuzza']"
462,yellow wax pepper ,These are easily confused with milder banana peppers. Sample before using. They are moderately hot.,"hot Hungarian wax pepper, Hungarian wax chile pepper, Hungarian wax chili pepper, Hungarian wax pepper",,"['banana pepper ', 'guero pepper']"
463,Yukon Gold potato,"These are good all-purpose potatoes that have yellow flesh and a rich flavor.  They're great for boiling, but they tend to fall apart if over-cooked.",,Solanum tuberosum,"['yellow Finn potato', 'red-skinned potato', 'white round potato']"
464,zucchini,"America's most popular summer squash, zucchini can be served raw, sautéed, baked, grilled, and even shredded and baked in a cake. Green zucchini is the most popular, but some grocers also carry a bright yellow variety. There's also a globe-shaped round zucchini that's easy to stuff.","baby marrow, courgette, Italian marrow squash",Cucurbita pepo,"['yellow squash', 'pattypan squash', 'chayote', 'Eggplants', 'cucuzza', 'carrot', 'pumpkin']"
